tempid,latitude,longitude
440,37.76754,-122.38571
440,37.76573,-122.3866
441,37.796014,-122.394704
441,37.805456,-122.403685
441,37.806017,-122.410336
441,37.801973,-122.419627
441,37.793462,-122.397655
441,37.791048,-122.395643
442,37.775776,-122.393443
442,37.777133,-122.390439
442,37.78144,-122.388036
442,37.788427,-122.387736
442,37.79287,-122.390997
442,37.798974,-122.396963
442,37.801585,-122.399323
442,37.805925,-122.404215
442,37.808129,-122.408421
442,37.807824,-122.408335
442,37.806027,-122.404816
442,37.802738,-122.400911
442,37.796634,-122.395203
442,37.793107,-122.391684
442,37.789546,-122.388637
442,37.785748,-122.388251
442,37.781678,-122.388508
442,37.778693,-122.387779
442,37.777438,-122.390354
442,37.776217,-122.393186
443,37.78805,-122.40294
443,37.78882,-122.402
443,37.78977,-122.40081
443,37.79066,-122.39969
443,37.79195,-122.39805
443,37.79288,-122.39688
443,37.79331,-122.39631
443,37.794,-122.39545
443,37.79449,-122.39484
443,37.795415,-122.393725
443,37.79373,-122.3923
443,37.79262,-122.39102
443,37.7924,-122.39084
443,37.79199,-122.39059
443,37.79133,-122.39026
443,37.79094,-122.38993
443,37.78954,-122.38828
443,37.78906,-122.38798
443,37.7888,-122.3879
443,37.7883,-122.38778
443,37.78785,-122.38771
443,37.78736,-122.38769
443,37.78559,-122.38783
443,37.78327,-122.38802
443,37.7828,-122.38807
443,37.78235,-122.3881
443,37.78152,-122.38815
443,37.78089,-122.38836
443,37.78049,-122.38863
443,37.780301,-122.388513
443,37.78039,-122.38872
443,37.78015,-122.389
443,37.77978,-122.38947
443,37.77994,-122.38967
443,37.78085,-122.39082
443,37.78248,-122.39286
443,37.78239,-122.39298
443,37.78218,-122.39341
443,37.78215,-122.39356
443,37.7817,-122.39412
443,37.78123,-122.39467
443,37.78106,-122.39467
443,37.78067,-122.39501
443,37.78134,-122.39587
443,37.78193,-122.39662
443,37.78213,-122.39686
443,37.7838,-122.39899
443,37.78513,-122.40063
443,37.78559,-122.40119
443,37.78657,-122.40243
443,37.78702,-122.40303
443,37.78645,-122.4038
444,37.790616,-122.40564
444,37.789108,-122.401789
444,37.784343,-122.395137
444,37.794433,-122.394687
444,37.791889,-122.40297
445,37.78819,-122.40709
445,37.78824,-122.4052
445,37.79822,-122.40715
445,37.80174,-122.40622
445,37.80182,-122.4057
445,37.80264,-122.40631
445,37.8027,-122.40588
445,37.80273,-122.40571
445,37.80279,-122.40561
445,37.80283,-122.40554
445,37.80293,-122.40484
445,37.80287,-122.40482
445,37.803,-122.4038
445,37.80307,-122.4037
445,37.80306,-122.40347
445,37.80309,-122.4034
445,37.80326,-122.40201
445,37.80323,-122.402
445,37.80322,-122.40191
445,37.80323,-122.40184
445,37.8032,-122.40175
445,37.80313,-122.40165
445,37.8031,-122.40157
445,37.80308,-122.40151
445,37.80307,-122.40147
445,37.80303,-122.40142
445,37.80294,-122.40138
445,37.80285,-122.40137
445,37.80278,-122.40134
445,37.80278,-122.40124
445,37.80278,-122.4012
445,37.80278,-122.40111
445,37.80279,-122.40108
445,37.80283,-122.40108
445,37.80286,-122.40108
445,37.80288,-122.40104
445,37.80306,-122.4009
445,37.80149,-122.3995
445,37.80064,-122.39875
445,37.79969,-122.3979
445,37.79932,-122.39756
445,37.7992,-122.39778
445,37.79897,-122.39823
445,37.79895,-122.39831
445,37.79893,-122.39838
445,37.7989,-122.39873
445,37.798,-122.39855
445,37.79775,-122.39849
445,37.7971,-122.39835
445,37.79619,-122.39818
445,37.79607,-122.39902
445,37.79573,-122.4017
445,37.79557,-122.40325
445,37.79536,-122.405
445,37.79536,-122.405
445,37.79446,-122.40481
445,37.79269,-122.40444
445,37.79222,-122.40435
445,37.79076,-122.40407
445,37.78941,-122.40382
445,37.78884,-122.40438
445,37.78844,-122.40744
445,37.78835,-122.40819
446,37.77986,-122.38956
446,37.77983,-122.38952
446,37.77992,-122.38929
446,37.78023,-122.38889
446,37.78039,-122.38872
446,37.78057,-122.38856
446,37.78089,-122.38836
446,37.78137,-122.38818
446,37.78189,-122.38812
446,37.7824,-122.3881
446,37.7828,-122.38807
446,37.78322,-122.38802
446,37.78421,-122.38794
446,37.78599,-122.38779
446,37.78736,-122.38769
446,37.78774,-122.3877
446,37.78803,-122.38773
446,37.7886,-122.38785
446,37.7888,-122.3879
446,37.78897,-122.38795
446,37.78933,-122.38812
446,37.78968,-122.38839
446,37.79094,-122.38993
446,37.79126,-122.39021
446,37.79152,-122.39037
446,37.79213,-122.39066
446,37.7924,-122.39084
446,37.7926,-122.391
446,37.79281,-122.39122
446,37.79379,-122.39237
446,37.79448,-122.3931
446,37.7953,-122.39392
446,37.79603,-122.3946
446,37.79683,-122.39532
446,37.79812,-122.39647
446,37.79913,-122.39738
446,37.79932,-122.39756
446,37.7992,-122.39778
446,37.79897,-122.39823
446,37.79895,-122.39831
446,37.79893,-122.39838
446,37.7989,-122.39873
446,37.79859,-122.40107
446,37.79845,-122.40225
446,37.79828,-122.40354
446,37.79802,-122.40551
446,37.79788,-122.40673
446,37.79788,-122.40673
446,37.79758,-122.40631
446,37.79632,-122.40446
446,37.79555,-122.40337
446,37.79469,-122.40318
446,37.79288,-122.40283
446,37.79195,-122.4026
446,37.79008,-122.4022
446,37.78912,-122.40203
446,37.78911,-122.40212
446,37.78898,-122.40201
446,37.78901,-122.40177
446,37.78923,-122.40148
446,37.78844,-122.40039
446,37.78722,-122.39882
447,37.797362,-122.397118
447,37.796972,-122.395273
447,37.792833,-122.390937
447,37.789784,-122.388319
447,37.787138,-122.387591
447,37.778076,-122.391484
447,37.776233,-122.389941
447,37.773204,-122.38741
447,37.768759,-122.386175
447,37.76574,-122.386535
447,37.765428,-122.386818
448,37.77665,-122.4177
448,37.77655,-122.41793
448,37.77617,-122.42115
448,37.77525,-122.42084
448,37.77507,-122.42262
448,37.77409,-122.42241
448,37.77222,-122.4373
448,37.77127,-122.43703
448,37.77127,-122.43703
448,37.7696,-122.45022
448,37.77145,-122.45074
448,37.77163,-122.45076
448,37.77168,-122.45153
448,37.77155,-122.45324
448,37.77148,-122.45385
448,37.77105,-122.45516
448,37.77129,-122.45897
448,37.77119,-122.45907
448,37.77137,-122.46137
448,37.77126,-122.46218
448,37.77101,-122.4629
448,37.77119,-122.46345
448,37.77073,-122.46547
448,37.77033,-122.46713
448,37.76969,-122.46777
448,37.76948,-122.4679
448,37.76877,-122.46832
448,37.7692,-122.47095
448,37.76823,-122.47244
448,37.767,-122.47346
448,37.76733,-122.474
448,37.76741,-122.47735
448,37.76824,-122.47765
448,37.77037,-122.47777
448,37.77085,-122.47674
448,37.77115,-122.47541
448,37.77122,-122.47388
448,37.77153,-122.47389
448,37.7722,-122.47234
448,37.77315,-122.47156
448,37.77366,-122.47127
448,37.77507,-122.47056
448,37.77619,-122.4585
448,37.7765,-122.45668
448,37.77699,-122.45552
448,37.77552,-122.4548
448,37.77575,-122.453
448,37.77692,-122.45265
448,37.77752,-122.45234
448,37.77811,-122.45111
448,37.77892,-122.44029
448,37.77864,-122.4392
448,37.78095,-122.42052
448,37.7802,-122.41933
449,37.793495,-122.426484
449,37.795258,-122.43511
449,37.80082,-122.436225
450,37.797236,-122.415322
450,37.797863,-122.414378
450,37.798152,-122.412103
450,37.798593,-122.408799
450,37.798983,-122.405602
450,37.799152,-122.404035
450,37.799457,-122.401224
450,37.799762,-122.398928
450,37.797321,-122.415279
451,37.79522,-122.40494
451,37.79689,-122.40529
451,37.79775,-122.40647
451,37.79931,-122.40874
451,37.79959,-122.40907
451,37.8024,-122.41323
451,37.80368,-122.41508
451,37.80597,-122.41845
451,37.80551,-122.42195
451,37.8055,-122.42201
451,37.80646,-122.42223
451,37.80645,-122.42231
451,37.80617,-122.42425
451,37.80657,-122.42503
451,37.80648,-122.42562
451,37.80652,-122.42565
451,37.80686,-122.42596
451,37.80689,-122.42599
451,37.80653,-122.42442
451,37.80669,-122.42346
451,37.80745,-122.42195
451,37.80747,-122.42185
451,37.8081,-122.41671
451,37.80823,-122.41567
451,37.80878,-122.41575
451,37.80903,-122.41573
451,37.80905,-122.41577
451,37.80883,-122.41262
451,37.80873,-122.41253
451,37.80859,-122.41251
451,37.80812,-122.40919
451,37.80807,-122.40887
451,37.80742,-122.40728
451,37.80675,-122.40583
451,37.80594,-122.40432
451,37.80446,-122.40222
451,37.80256,-122.4004
451,37.79696,-122.39545
451,37.79244,-122.39086
451,37.79155,-122.39036
451,37.7908,-122.38979
451,37.78939,-122.38817
451,37.78861,-122.38786
451,37.78815,-122.38775
451,37.78798,-122.38772
451,37.78772,-122.38768
451,37.78753,-122.38768
451,37.78729,-122.38769
451,37.78801,-122.38772
451,37.78925,-122.38808
451,37.7908,-122.38979
451,37.79155,-122.39036
451,37.79207,-122.39061
451,37.7947,-122.39337
451,37.79682,-122.39532
451,37.79653,-122.3964
451,37.7961,-122.39885
451,37.79556,-122.403
451,37.79553,-122.40325
451,37.79551,-122.40335
452,37.79183,-122.41082
452,37.79364,-122.41119
452,37.79542,-122.41154
452,37.79727,-122.41193
452,37.80003,-122.41247
452,37.80215,-122.41291
452,37.80368,-122.41508
452,37.80517,-122.41728
452,37.80668,-122.42056
452,37.80617,-122.42425
452,37.80654,-122.42495
452,37.80648,-122.42562
452,37.80719,-122.42629
452,37.80808,-122.42687
452,37.80809,-122.42832
452,37.80645,-122.42976
452,37.80592,-122.43003
452,37.80552,-122.4302
452,37.80521,-122.43099
452,37.8051,-122.43162
452,37.80519,-122.43207
452,37.80504,-122.43347
452,37.80505,-122.43387
452,37.80637,-122.43601
452,37.80647,-122.43659
452,37.80604,-122.43997
452,37.80576,-122.44224
452,37.80592,-122.44226
452,37.80516,-122.44827
452,37.80483,-122.45018
452,37.80517,-122.44817
452,37.80525,-122.4473
452,37.80522,-122.44721
452,37.80614,-122.43988
452,37.80637,-122.43737
452,37.80637,-122.43737
452,37.80634,-122.43595
452,37.80503,-122.43382
452,37.80523,-122.43215
452,37.80515,-122.43205
452,37.80509,-122.4315
452,37.80441,-122.43086
452,37.80427,-122.43027
452,37.80403,-122.43009
452,37.80372,-122.43
452,37.804,-122.42635
452,37.80415,-122.42503
452,37.80043,-122.42425
452,37.79575,-122.42334
452,37.79038,-122.42225
452,37.791,-122.4174
452,37.78932,-122.41537
453,37.796605,-122.395077
453,37.798033,-122.396379
453,37.799807,-122.397965
453,37.80141,-122.399414
453,37.803242,-122.401042
453,37.804667,-122.402468
453,37.805826,-122.404091
453,37.806801,-122.405748
453,37.807423,-122.407609
453,37.807174,-122.40944
453,37.806924,-122.411377
453,37.806676,-122.413328
453,37.806438,-122.415176
453,37.806165,-122.417504
453,37.806716,-122.419432
453,37.806549,-122.421639
453,37.806305,-122.423465
453,37.806536,-122.425348
453,37.807806,-122.426597
453,37.807963,-122.428613
453,37.806167,-122.429823
453,37.805095,-122.431222
453,37.805126,-122.433276
453,37.805932,-122.43509
453,37.806566,-122.437065
453,37.806215,-122.440061
453,37.805884,-122.442448
453,37.805637,-122.444357
453,37.80536,-122.446543
453,37.804974,-122.449186
453,37.804594,-122.451812
453,37.804326,-122.453963
453,37.804089,-122.455829
453,37.803704,-122.458796
453,37.802937,-122.461172
453,37.80315,-122.463055
453,37.803417,-122.46543
453,37.803623,-122.467638
453,37.802053,-122.467066
453,37.800253,-122.467249
453,37.799099,-122.468805
453,37.797774,-122.46852
453,37.796391,-122.468344
453,37.794195,-122.468659
453,37.791865,-122.470257
453,37.789545,-122.471823
453,37.787565,-122.472734
453,37.786308,-122.472598
453,37.786397,-122.470653
453,37.785597,-122.468936
454,37.778565,-122.405597
454,37.780383,-122.403358
454,37.782477,-122.400453
454,37.785047,-122.397412
454,37.787144,-122.394646
454,37.788835,-122.392297
454,37.790681,-122.3902
454,37.791583,-122.389681
454,37.792799,-122.390983
454,37.793458,-122.391798
454,37.7936,-122.391221
454,37.793991,-122.390547
454,37.794324,-122.39013
454,37.793642,-122.391086
454,37.794124,-122.392389
454,37.796005,-122.393967
454,37.798006,-122.395901
454,37.799806,-122.397705
454,37.800836,-122.398698
454,37.802361,-122.396986
454,37.80151,-122.398694
454,37.802693,-122.400386
454,37.804489,-122.401862
454,37.805073,-122.402689
454,37.80666,-122.404933
454,37.80822,-122.407864
454,37.810013,-122.409968
454,37.811421,-122.410162
454,37.809458,-122.410673
454,37.80884,-122.411272
454,37.808788,-122.412779
454,37.808468,-122.41422
454,37.807273,-122.41409
454,37.805945,-122.413871
454,37.804774,-122.413581
454,37.803838,-122.41332
454,37.802583,-122.413055
454,37.801578,-122.412769
454,37.800105,-122.412602
454,37.799297,-122.412533
454,37.798009,-122.412362
454,37.797148,-122.412177
454,37.796302,-122.411908
454,37.795556,-122.411726
454,37.794417,-122.411454
454,37.793421,-122.411105
454,37.792522,-122.411043
454,37.791753,-122.410824
454,37.790535,-122.410608
454,37.788932,-122.410306
454,37.786706,-122.410053
454,37.783757,-122.409306
454,37.782411,-122.410513
454,37.78053,-122.408285
455,37.77216,-122.45244
455,37.77158,-122.45382
455,37.77158,-122.45382
455,37.77105,-122.45516
455,37.77097,-122.45545
455,37.77083,-122.45547
455,37.77077,-122.45553
455,37.77062,-122.45546
455,37.76932,-122.45496
455,37.76905,-122.4549
455,37.76851,-122.455
455,37.76825,-122.45531
455,37.76714,-122.45897
455,37.76646,-122.45989
455,37.76625,-122.46035
455,37.76623,-122.46022
455,37.76635,-122.45986
455,37.76631,-122.45867
455,37.76607,-122.4578
455,37.76596,-122.45748
455,37.76596,-122.45629
455,37.76637,-122.45303
455,37.76638,-122.45297
455,37.7709,-122.45388
455,37.77095,-122.45383
455,37.77101,-122.45384
455,37.77253,-122.44229
455,37.77268,-122.44233
455,37.7727,-122.44194
455,37.7728,-122.44104
455,37.77272,-122.44074
455,37.77417,-122.42931
456,37.767992,-122.385378
456,37.769655,-122.385533
456,37.770821,-122.385973
456,37.77235,-122.38699
456,37.77353,-122.38744
456,37.77368,-122.38746
456,37.77546,-122.38763
456,37.77633,-122.38778
456,37.77638,-122.38783
456,37.77639,-122.38785
456,37.77641,-122.38796
456,37.77632,-122.38934
456,37.77646,-122.39003
456,37.77656,-122.39006
456,37.77663,-122.39006
456,37.7768,-122.39018
456,37.7771,-122.39043
456,37.77719,-122.39044
456,37.77832,-122.38747
456,37.77858,-122.38746
456,37.78062,-122.38766
456,37.78134,-122.38784
456,37.78151,-122.38816
456,37.78235,-122.3881
456,37.7828,-122.38807
456,37.78358,-122.38799
456,37.78599,-122.38779
456,37.78708,-122.38743
456,37.78709,-122.3877
456,37.78763,-122.3877
456,37.78803,-122.38773
456,37.78863,-122.38787
456,37.78924,-122.3881
456,37.78968,-122.38839
456,37.79112,-122.38913
456,37.79142,-122.38944
456,37.79255,-122.39076
456,37.79259,-122.39085
456,37.7926,-122.391
456,37.79323,-122.39174
456,37.79415,-122.39276
456,37.79457,-122.3929
456,37.79618,-122.39442
456,37.79737,-122.39554
456,37.79954,-122.3975
456,37.80034,-122.39823
456,37.80369,-122.40124
456,37.80452,-122.40208
456,37.80524,-122.40304
456,37.80636,-122.40462
456,37.80644,-122.4046
456,37.80645,-122.40475
456,37.80696,-122.40577
456,37.80748,-122.40678
456,37.80752,-122.407
457,37.710427,-122.448282
457,37.713454,-122.443843
457,37.716521,-122.441029
457,37.723752,-122.435472
457,37.728741,-122.431266
457,37.735326,-122.424786
457,37.739365,-122.423949
457,37.748171,-122.418263
457,37.752243,-122.418456
457,37.769766,-122.420065
457,37.773057,-122.418585
457,37.780977,-122.408736
457,37.789788,-122.397602
458,37.803947,-122.401693
458,37.806134,-122.404547
458,37.807457,-122.407401
458,37.808372,-122.410791
458,37.808542,-122.412766
458,37.807965,-122.408796
458,37.806575,-122.405942
458,37.803761,-122.401844
458,37.793638,-122.392595
458,37.791417,-122.390814
458,37.789603,-122.388647
458,37.787856,-122.38796
458,37.781107,-122.388454
458,37.778037,-122.391694
458,37.780479,-122.388626
458,37.787704,-122.38766
458,37.789586,-122.388261
458,37.791604,-122.390385
458,37.793723,-122.392338
459,37.760877,-122.425667
459,37.759924,-122.425451
459,37.758931,-122.425594
459,37.757943,-122.425599
459,37.757018,-122.425468
459,37.756029,-122.425339
459,37.755049,-122.425216
459,37.754061,-122.425069
459,37.753024,-122.424986
459,37.75208,-122.424897
459,37.75113,-122.424844
459,37.75015,-122.424805
459,37.74913,-122.424675
459,37.748136,-122.424604
459,37.747115,-122.424503
459,37.746117,-122.424438
459,37.74516,-122.424349
459,37.744154,-122.424207
459,37.743141,-122.424128
459,37.742125,-122.42411
459,37.742157,-122.425092
459,37.742045,-122.426278
459,37.74186,-122.427487
459,37.741648,-122.428731
459,37.740739,-122.428791
459,37.739879,-122.428089
459,37.739084,-122.42747
459,37.738964,-122.428341
459,37.739617,-122.429355
459,37.740247,-122.430374
459,37.741102,-122.430039
459,37.741991,-122.429828
459,37.742309,-122.428816
459,37.743347,-122.428958
459,37.744313,-122.429017
459,37.745326,-122.429155
459,37.746365,-122.429241
459,37.74736,-122.429317
459,37.74839,-122.429469
459,37.749398,-122.429534
459,37.750404,-122.429689
459,37.751456,-122.429686
459,37.751754,-122.428572
459,37.752016,-122.427558
459,37.753006,-122.427792
459,37.754025,-122.427775
459,37.755061,-122.427843
459,37.75601,-122.428046
459,37.756974,-122.428117
459,37.757973,-122.428149
459,37.758974,-122.428006
459,37.7597,-122.427379
459,37.759996,-122.426321
459,37.761023,-122.426358
460,37.79613,-122.398598
460,37.79581,-122.401119
460,37.79562,-122.40278
460,37.79557,-122.40325
460,37.79573,-122.403598
460,37.79694,-122.40532
460,37.79772,-122.40651
460,37.79818,-122.40715
460,37.79915,-122.408549
460,37.79939,-122.4089
460,37.79941,-122.40894
460,37.79963,-122.4093
460,37.80113,-122.41146
460,37.80147,-122.41194
460,37.80195,-122.41264
460,37.80217,-122.41293
460,37.80229,-122.413098
460,37.80276,-122.41374
460,37.8035,-122.41483
460,37.80371,-122.4151
460,37.80438,-122.41602
460,37.8052,-122.41717
460,37.80521,-122.417068
460,37.80515,-122.41759
460,37.80496,-122.41907
460,37.80458,-122.42185
460,37.80416,-122.42505
460,37.80407,-122.42566
460,37.80394,-122.42676
460,37.80373,-122.42842
460,37.80351,-122.4302
460,37.80338,-122.43113
460,37.80325,-122.432009
460,37.80273,-122.43594
460,37.80269,-122.43637
460,37.80269,-122.4365
460,37.80269,-122.43655
460,37.80271,-122.436608
460,37.80274,-122.43669
460,37.80278,-122.436788
460,37.80282,-122.436878
460,37.80389,-122.438878
460,37.80415,-122.43938
460,37.80493,-122.44083
460,37.80549,-122.441848
460,37.80567,-122.442188
460,37.80591,-122.442238
460,37.80568,-122.44402
460,37.80535,-122.446598
460,37.80525,-122.44734
460,37.80505,-122.44835
460,37.80477,-122.44834
460,37.80453,-122.44855
460,37.8044,-122.4488
460,37.80431,-122.44903
460,37.80406,-122.44965
460,37.80361,-122.45022
460,37.8035,-122.450268
460,37.80339,-122.450178
461,37.788946,-122.403689
461,37.79111,-122.40906
461,37.79186,-122.41083
461,37.793414,-122.406167
461,37.80054,-122.40933
461,37.8008,-122.40949
461,37.80109,-122.40965
461,37.80113,-122.410087
461,37.80149,-122.40858
461,37.8018,-122.40633
461,37.80174,-122.406187
461,37.80185,-122.40578
461,37.80249,-122.40638
461,37.80264,-122.40631
461,37.80275,-122.40568
461,37.80293,-122.404837
461,37.80277,-122.4048
461,37.80196,-122.40454
461,37.8021,-122.404277
461,37.80212,-122.403417
461,37.80223,-122.40305
461,37.80235,-122.40163
461,37.80242,-122.401617
461,37.80248,-122.401569
461,37.80251,-122.4015
461,37.80252,-122.40141
461,37.8025,-122.40134
461,37.80267,-122.40129
461,37.80289,-122.40138
461,37.80306,-122.401457
461,37.8031,-122.401569
461,37.80321,-122.40179
461,37.80322,-122.401937
461,37.80386,-122.40213
461,37.80396,-122.40202
461,37.80353,-122.401307
461,37.80167,-122.39943
461,37.80064,-122.39875
461,37.79922,-122.39746
461,37.79673,-122.39524
461,37.7949,-122.39355
461,37.79446,-122.39309
461,37.79439,-122.393329
461,37.79386,-122.393847
461,37.79442,-122.394658
461,37.79449,-122.3948
461,37.79374,-122.39578
461,37.7927,-122.3971
461,37.79258,-122.397449
461,37.79199,-122.4019
461,37.79152,-122.40578
461,37.79111,-122.40906
461,37.78832,-122.40845
462,37.805995,-122.410275
462,37.795754,-122.394181
462,37.790023,-122.388731
462,37.781408,-122.388173
462,37.787513,-122.403494
462,37.78731,-122.408215
462,37.788836,-122.403623
462,37.799484,-122.408987
463,37.79078,-122.412321
463,37.791447,-122.413801
463,37.79134,-122.415869
463,37.793101,-122.41617
463,37.794694,-122.416394
463,37.796478,-122.41661
463,37.798105,-122.417471
463,37.79937,-122.417963
463,37.800412,-122.419134
463,37.80188,-122.419805
463,37.801836,-122.422075
463,37.802622,-122.42335
463,37.804214,-122.423752
463,37.804121,-122.426029
463,37.803914,-122.428265
463,37.804194,-122.430094
463,37.804877,-122.431715
463,37.805335,-122.433961
463,37.806391,-122.435841
463,37.806472,-122.43804
463,37.806162,-122.440348
463,37.805851,-122.442594
463,37.805575,-122.444953
463,37.805254,-122.447045
463,37.806542,-122.448419
463,37.806041,-122.450405
463,37.805125,-122.448512
463,37.805449,-122.446284
463,37.805762,-122.444059
463,37.805993,-122.441708
463,37.80632,-122.439378
463,37.80664,-122.437074
463,37.806055,-122.435369
463,37.805191,-122.433428
463,37.804945,-122.431236
463,37.803748,-122.429932
463,37.80397,-122.427734
463,37.804329,-122.425516
463,37.804271,-122.423729
463,37.802706,-122.423208
463,37.800982,-122.422886
463,37.799223,-122.422437
463,37.798985,-122.420713
463,37.798061,-122.419542
463,37.797205,-122.418075
463,37.796443,-122.416713
463,37.794756,-122.416413
463,37.794288,-122.414799
463,37.792629,-122.414276
463,37.792404,-122.41244
463,37.791925,-122.410966
464,37.79851,-122.42438
464,37.79564,-122.44687
464,37.79446,-122.44678
464,37.79427,-122.44666
464,37.79363,-122.44657
464,37.79348,-122.44664
464,37.79348,-122.44655
464,37.79284,-122.44645
464,37.79348,-122.44655
464,37.79361,-122.44666
464,37.79363,-122.44657
464,37.79376,-122.44659
464,37.7938,-122.44629
464,37.79376,-122.44659
464,37.79363,-122.44657
464,37.79348,-122.44664
464,37.79348,-122.44655
464,37.79259,-122.44641
464,37.79348,-122.44655
464,37.79361,-122.44666
464,37.79363,-122.44657
464,37.79407,-122.44663
464,37.79363,-122.44657
464,37.79348,-122.44664
464,37.79348,-122.44655
464,37.79236,-122.44638
464,37.79281,-122.44645
464,37.79324,-122.44314
464,37.79344,-122.44152
464,37.79354,-122.44154
464,37.79439,-122.44171
464,37.79444,-122.4413
464,37.7946,-122.44004
464,37.79453,-122.44003
464,37.79365,-122.43985
464,37.79448,-122.43335
464,37.79449,-122.43328
464,37.79548,-122.43348
464,37.79544,-122.43347
464,37.79565,-122.43183
464,37.79469,-122.43164
464,37.7947,-122.43157
464,37.79553,-122.42506
464,37.79558,-122.42507
464,37.79825,-122.42561
464,37.79834,-122.42563
465,37.794828,-122.423228
465,37.806714,-122.405868
465,37.808884,-122.415138
465,37.805968,-122.42518
465,37.805357,-122.432304
465,37.80539,-122.43234
465,37.80538,-122.43262
465,37.80535,-122.43282
465,37.80525,-122.43366
465,37.8051,-122.43372
465,37.80511,-122.43375
465,37.80519,-122.43391
465,37.80528,-122.43408
465,37.80578,-122.43489
465,37.80642,-122.43595
465,37.80652,-122.43617
465,37.80656,-122.4364
465,37.80656,-122.43653
465,37.80646,-122.43739
465,37.80644,-122.43753
465,37.80636,-122.43752
465,37.8063,-122.43801
465,37.80636,-122.43752
465,37.80547,-122.43734
465,37.80533,-122.43732
465,37.80466,-122.43719
465,37.80435,-122.43713
465,37.80308,-122.43687
465,37.80081,-122.43636
465,37.80061,-122.43621
465,37.80049,-122.43618
465,37.79985,-122.43605
465,37.79942,-122.43596
465,37.79849,-122.43577
465,37.79709,-122.43549
465,37.79523,-122.43511
465,37.79346,-122.43475
466,37.79575,-122.401453
466,37.796034,-122.39942
466,37.796257,-122.397453
466,37.796473,-122.395776
466,37.796022,-122.394401
466,37.794953,-122.393323
466,37.794071,-122.392437
466,37.793282,-122.391678
466,37.792653,-122.390917
466,37.792014,-122.390171
466,37.791218,-122.38925
466,37.790452,-122.388793
466,37.789712,-122.3883
466,37.788521,-122.387688
466,37.787388,-122.387534
466,37.786437,-122.38763
466,37.78561,-122.387735
466,37.784724,-122.387814
466,37.783761,-122.387865
466,37.782688,-122.387953
466,37.781582,-122.388019
466,37.780404,-122.388577
466,37.779384,-122.389833
466,37.778275,-122.391206
466,37.777629,-122.389475
466,37.77797,-122.388517
466,37.778465,-122.387744
466,37.779394,-122.387625
466,37.780198,-122.387736
466,37.780958,-122.387779
466,37.781719,-122.38798
466,37.782616,-122.387976
466,37.783908,-122.387908
466,37.784971,-122.387832
466,37.786491,-122.387665
466,37.787923,-122.387578
466,37.789066,-122.387889
466,37.790074,-122.388685
466,37.791271,-122.389343
466,37.791982,-122.39012
466,37.792562,-122.390816
466,37.793365,-122.391822
466,37.79412,-122.392576
466,37.794756,-122.393259
466,37.795467,-122.393969
466,37.796405,-122.394791
466,37.796348,-122.396086
466,37.796206,-122.397796
466,37.795957,-122.400069
466,37.795754,-122.401566
467,37.802331,-122.409496
467,37.806705,-122.40572
467,37.789139,-122.387824
467,37.781203,-122.388039
467,37.779846,-122.389369
467,37.777268,-122.390356
467,37.778388,-122.387609
467,37.788699,-122.387567
467,37.803484,-122.401214
467,37.806332,-122.407179
468,37.76046,-122.42593
468,37.76304,-122.42617
468,37.76577,-122.42644
468,37.76788,-122.42664
468,37.76776,-122.42856
468,37.76784,-122.42896
468,37.76937,-122.42908
468,37.76956,-122.42909
468,37.77037,-122.42918
468,37.77006,-122.43156
468,37.77098,-122.43187
468,37.77077,-122.43353
468,37.77175,-122.43372
468,37.77149,-122.43537
468,37.77299,-122.43568
468,37.77314,-122.43737
468,37.77272,-122.44073
468,37.7728,-122.44099
468,37.77281,-122.44155
468,37.7727,-122.44193
468,37.77267,-122.44284
468,37.77274,-122.44381
468,37.77274,-122.4443
468,37.77222,-122.44575
468,37.77214,-122.44705
468,37.77216,-122.44728
468,37.77211,-122.44745
468,37.77194,-122.44811
468,37.77193,-122.44891
468,37.77172,-122.45033
468,37.77166,-122.4511
468,37.77156,-122.45192
468,37.77138,-122.45236
468,37.77136,-122.45269
468,37.77141,-122.45294
468,37.77156,-122.45342
468,37.77148,-122.45385
468,37.77153,-122.45393
468,37.77114,-122.45498
468,37.77123,-122.45506
468,37.77112,-122.45548
468,37.77106,-122.45613
468,37.77105,-122.45625
468,37.77106,-122.45636
468,37.77107,-122.45646
468,37.77108,-122.4566
468,37.77118,-122.45738
468,37.77127,-122.45804
468,37.77131,-122.45823
468,37.77141,-122.45868
468,37.77156,-122.45993
468,37.77186,-122.46166
469,37.78805,-122.403
469,37.7884,-122.40253
469,37.78917,-122.40155
469,37.79034,-122.40012
469,37.79105,-122.39919
469,37.79195,-122.39805
469,37.79288,-122.39688
469,37.79331,-122.39631
469,37.7937,-122.39635
469,37.79496,-122.3966
469,37.79522,-122.39665
469,37.79564,-122.39673
469,37.79633,-122.39688
469,37.79645,-122.39643
469,37.79651,-122.39592
469,37.79664,-122.39541
469,37.79669,-122.39558
469,37.79813,-122.39683
469,37.7992,-122.39778
469,37.79975,-122.39827
469,37.80062,-122.39903
469,37.8021,-122.40035
469,37.80396,-122.40202
469,37.80396,-122.40202
469,37.80457,-122.40278
469,37.80515,-122.40358
469,37.80589,-122.4046
469,37.8061,-122.40493
469,37.80658,-122.40587
469,37.80654,-122.40588
469,37.80614,-122.40499
469,37.80597,-122.40473
469,37.80547,-122.40403
469,37.80472,-122.40298
469,37.80438,-122.40253
